reward,step_time,total_stopped,total_wait_time
-150.0,2440.0,95,58608.0
-150.0,2445.0,98,59097.0
-150.0,2450.0,98,59587.0
-150.0,2455.0,98,60043.0
-155.0,2460.0,98,60521.0
-155.0,2465.0,95,59571.0
1262.0,2470.0,91,60033.0
-134.0,2475.0,88,60020.0
-123.0,2480.0,81,58712.0
193.0,2485.0,75,59099.0
-88.0,2490.0,79,58046.0
-105.0,2495.0,78,55883.0
-135.0,2500.0,79,56274.0
-154.0,2505.0,85,56683.0
-158.0,2510.0,92,57131.0
-160.0,2515.0,99,57604.0
-161.0,2520.0,105,58110.0
-165.0,2525.0,110,58638.0
-167.0,2530.0,114,59205.0
-170.0,2535.0,109,58740.0
-174.0,2540.0,106,59257.0
-170.0,2545.0,105,59758.0
-166.0,2550.0,107,60254.0
-170.0,2555.0,108,60794.0
-170.0,2560.0,108,61334.0
-170.0,2565.0,110,61882.0
-178.0,2570.0,110,62432.0
-180.0,2575.0,105,61316.0
-180.0,2580.0,101,59541.0
-182.0,2585.0,102,60044.0
-180.0,2590.0,107,60566.0
-181.0,2595.0,109,61109.0
-193.0,2600.0,111,61660.0
-198.0,2605.0,110,62207.0
-200.0,2610.0,110,62757.0
-200.0,2615.0,112,63310.0
-202.0,2620.0,109,63125.0
-205.0,2625.0,105,62469.0
-205.0,2630.0,104,62551.0
-205.0,2635.0,106,62548.0
325.0,2640.0,107,63076.0
-197.0,2645.0,110,63616.0
-204.0,2650.0,108,63415.0
-215.0,2655.0,101,62273.0
-217.0,2660.0,87,57959.0
1752.0,2665.0,76,54821.0
3374.0,2670.0,74,54852.0
208.0,2675.0,71,54802.0
277.0,2680.0,83,55190.0
-132.0,2685.0,96,55643.0
-165.0,2690.0,104,56148.0
-196.0,2695.0,101,56080.0
383.0,2700.0,96,55947.0
374.0,2705.0,97,56274.0
-52.0,2710.0,100,56766.0
-189.0,2715.0,100,57266.0
-195.0,2720.0,102,57770.0
-196.0,2725.0,102,58280.0
-200.0,2730.0,103,58794.0
-200.0,2735.0,100,58998.0
-202.0,2740.0,98,57243.0
-211.0,2745.0,85,53239.0
83.0,2750.0,74,52373.0
123.0,2755.0,76,52659.0
-86.0,2760.0,88,53069.0
-183.0,2765.0,99,52065.0
-198.0,2770.0,101,49703.0
-213.0,2775.0,100,50201.0
-217.0,2780.0,100,50694.0
-215.0,2785.0,103,51198.0
-215.0,2790.0,107,51729.0
-219.0,2795.0,106,52121.0
-220.0,2800.0,105,52514.0
-220.0,2805.0,97,52794.0
-45.0,2810.0,94,52927.0
28.0,2815.0,99,53412.0
-197.0,2820.0,99,53595.0
-205.0,2825.0,102,54101.0
-208.0,2830.0,103,54612.0
-210.0,2835.0,103,55127.0
-210.0,2840.0,103,55642.0
-210.0,2845.0,104,56159.0
-210.0,2850.0,104,56679.0
-210.0,2855.0,97,56599.0
-79.0,2860.0,96,56351.0
-112.0,2865.0,98,56835.0
-195.0,2870.0,100,57327.0
-195.0,2875.0,100,57827.0
-195.0,2880.0,102,58336.0
-199.0,2885.0,104,58852.0
-204.0,2890.0,98,57100.0
-205.0,2895.0,84,53152.0
-205.0,2900.0,72,50064.0
-205.0,2905.0,71,47694.0
-205.0,2910.0,76,46737.0
-208.0,2915.0,83,47133.0
-215.0,2920.0,89,47083.0
-215.0,2925.0,91,47158.0
-217.0,2930.0,91,47613.0
-215.0,2935.0,92,48069.0
-216.0,2940.0,92,48529.0
-220.0,2945.0,89,48922.0
-153.0,2950.0,88,49292.0
-130.0,2955.0,88,49719.0
-187.0,2960.0,88,50159.0
-200.0,2965.0,83,50026.0
-204.0,2970.0,75,48578.0
1453.0,2975.0,69,48207.0
447.0,2980.0,68,48202.0
-148.0,2985.0,73,48563.0
-156.0,2990.0,73,48917.0
-142.0,2995.0,78,49296.0
-164.0,3000.0,84,49706.0
-195.0,3005.0,82,49532.0
389.0,3010.0,86,49399.0
360.0,3015.0,91,49654.0
-9.0,3020.0,94,50120.0
-195.0,3025.0,95,50591.0
-195.0,3030.0,97,51073.0
-195.0,3035.0,98,51562.0
-195.0,3040.0,95,51987.0
-195.0,3045.0,96,52445.0
-195.0,3050.0,97,52927.0
-195.0,3055.0,98,53415.0
-195.0,3060.0,98,53905.0
-195.0,3065.0,98,54395.0
-195.0,3070.0,94,54435.0
-195.0,3075.0,94,54827.0
-195.0,3080.0,92,55176.0
-195.0,3085.0,93,55640.0
-195.0,3090.0,93,56103.0
-195.0,3095.0,94,56573.0
